date,temperature,humidity,luminosity
2022-11-10 15:51:33.167,23.0,36.8,0
2022-11-10 15:51:32.169,23.0,36.8,0
2022-11-10 15:51:30.890,23.0,36.8,0
2022-11-10 15:51:29.890,23.0,36.8,0
2022-11-10 15:51:28.613,23.0,36.8,0
2022-11-10 15:51:27.613,23.0,36.8,0
2022-11-10 15:51:26.339,23.0,36.7,0
2022-11-10 15:51:25.336,23.0,36.7,0
2022-11-10 15:51:24.061,23.0,36.8,0
2022-11-10 15:51:23.058,23.0,36.8,0
2022-11-10 15:51:21.783,23.0,36.8,0
2022-11-10 15:51:20.785,23.0,36.8,0
2022-11-10 15:51:19.506,23.0,36.8,0
2022-11-10 15:51:18.507,23.0,36.8,0
2022-11-10 15:51:17.229,23.0,36.9,0
2022-11-10 15:51:16.230,23.0,36.9,0
2022-11-10 15:51:14.955,23.0,37.0,0
2022-11-10 15:51:13.952,23.0,37.0,0
2022-11-10 15:51:12.677,23.0,37.0,0
2022-11-10 15:51:11.678,23.0,37.0,0
2022-11-10 15:51:10.400,23.0,37.1,0
2022-11-10 15:51:09.400,23.0,37.1,0
2022-11-10 15:51:08.122,23.0,37.1,0
2022-11-10 15:51:07.124,23.0,37.1,0
2022-11-10 15:51:05.849,23.0,37.1,0
2022-11-10 15:51:04.845,23.0,37.1,0
2022-11-10 15:51:03.571,23.0,37.0,0
2022-11-10 15:51:02.568,23.0,37.0,0
2022-11-10 15:51:01.294,23.0,37.0,0
2022-11-10 15:51:00.294,23.0,37.0,0
2022-11-10 15:50:59.016,23.0,37.0,0
2022-11-10 15:50:58.017,23.0,37.0,0
2022-11-10 15:50:56.738,23.0,36.9,0
2022-11-10 15:50:55.740,23.0,36.9,0
2022-11-10 15:50:54.466,23.0,36.9,0
2022-11-10 15:50:53.461,23.0,36.9,0
2022-11-10 15:50:52.188,23.0,36.9,0
2022-11-10 15:50:51.183,23.0,36.9,0
2022-11-10 15:50:49.909,23.0,36.9,0
2022-11-10 15:50:48.910,23.0,36.9,0
2022-11-10 15:50:47.633,23.0,36.9,0
2022-11-10 15:50:46.632,23.0,36.9,0
2022-11-10 15:50:45.359,23.0,36.9,0
2022-11-10 15:50:44.356,23.0,36.9,0
2022-11-10 15:50:43.081,23.0,36.9,0
2022-11-10 15:50:42.078,23.0,36.9,0
2022-11-10 15:50:40.803,23.0,37.0,0
2022-11-10 15:50:39.805,23.0,37.0,0
2022-11-10 15:50:38.526,23.0,37.0,0
2022-11-10 15:50:37.526,23.0,37.0,0
2022-11-10 15:50:36.249,23.0,37.0,0
2022-11-10 15:50:35.249,23.0,37.0,0
2022-11-10 15:50:33.975,23.0,37.0,0
2022-11-10 15:50:32.971,23.0,37.0,0
2022-11-10 15:50:31.698,23.0,37.0,0
2022-11-10 15:50:30.693,23.0,37.0,0
2022-11-10 15:50:29.419,23.0,36.9,0
2022-11-10 15:50:28.420,23.0,36.9,0
2022-11-10 15:50:27.142,23.0,36.9,0
2022-11-10 15:50:26.142,23.0,36.9,0
2022-11-10 15:50:24.865,23.0,36.9,0
2022-11-10 15:50:23.865,23.0,36.9,0
2022-11-10 15:50:22.591,23.0,36.9,0
2022-11-10 15:50:21.588,23.0,36.9,0
2022-11-10 15:50:20.313,23.0,36.9,0
2022-11-10 15:50:19.313,23.0,36.9,0
2022-11-10 15:50:18.036,23.0,36.9,0
2022-11-10 15:50:17.037,23.0,36.9,0
2022-11-10 15:50:15.758,23.0,36.9,0
2022-11-10 15:50:14.758,23.0,36.9,0
2022-11-10 15:50:13.485,23.0,36.9,0
2022-11-10 15:50:12.482,23.0,36.9,0
2022-11-10 15:50:11.206,23.0,36.9,0
2022-11-10 15:50:10.204,23.0,36.9,0
2022-11-10 15:50:08.929,23.0,36.9,0
2022-11-10 15:50:07.930,23.0,36.9,0
2022-11-10 15:50:06.652,23.0,36.9,0
2022-11-10 15:50:05.652,23.0,36.9,0
2022-11-10 15:50:04.374,23.0,36.9,0
2022-11-10 15:50:03.374,23.0,36.9,0
2022-11-10 15:50:02.100,23.0,36.9,0
2022-11-10 15:50:01.096,23.0,36.9,0
2022-11-10 15:49:59.822,23.0,36.9,0
2022-11-10 15:49:58.823,23.0,36.9,0
2022-11-10 15:49:57.545,23.0,36.9,0
2022-11-10 15:49:56.546,23.0,36.9,0
2022-11-10 15:49:55.268,23.0,36.9,0
2022-11-10 15:49:54.268,23.0,36.9,0
2022-11-10 15:49:52.994,23.0,36.9,0
2022-11-10 15:49:51.991,23.0,36.9,0
2022-11-10 15:49:50.716,23.0,36.9,0
2022-11-10 15:49:49.713,23.0,36.9,0
2022-11-10 15:49:48.440,23.0,36.9,0
2022-11-10 15:49:47.440,23.0,36.9,0
2022-11-10 15:49:46.161,23.0,36.9,0
2022-11-10 15:49:45.162,23.0,36.9,0
2022-11-10 15:49:43.885,23.0,36.8,0
2022-11-10 15:49:42.885,23.0,36.8,0
2022-11-10 15:49:41.610,23.0,36.8,0
2022-11-10 15:49:40.607,23.0,36.8,0
2022-11-10 15:49:39.333,23.0,36.8,0
2022-11-10 15:49:38.333,23.0,36.8,0
2022-11-10 15:49:37.056,23.0,36.8,0
2022-11-10 15:49:36.056,23.0,36.8,0
2022-11-10 15:49:34.777,23.0,36.7,0
2022-11-10 15:49:33.778,23.0,36.7,0
2022-11-10 15:49:32.505,23.0,36.7,0
2022-11-10 15:49:31.501,23.0,36.7,0
2022-11-10 15:49:30.226,23.0,36.7,0
2022-11-10 15:49:29.222,23.0,36.7,0
2022-11-10 15:49:27.949,23.0,36.8,0
2022-11-10 15:49:26.949,23.0,36.8,0
2022-11-10 15:49:25.672,23.0,36.8,0
2022-11-10 15:49:24.672,23.0,36.8,0
2022-11-10 15:49:23.393,23.0,36.8,0
2022-11-10 15:49:22.394,23.0,36.8,0
2022-11-10 15:49:21.120,23.0,36.8,0
2022-11-10 15:49:20.117,23.0,36.8,0
2022-11-10 15:49:18.842,23.0,36.8,0
2022-11-10 15:49:17.839,23.0,36.8,0
2022-11-10 15:49:16.565,23.0,36.9,0
2022-11-10 15:49:15.565,23.0,36.9,0
2022-11-10 15:49:14.287,23.0,36.9,0
2022-11-10 15:49:13.288,23.0,36.9,0
2022-11-10 15:49:12.009,23.0,36.9,0
2022-11-10 15:49:11.010,23.0,36.9,0
2022-11-10 15:49:09.737,23.0,36.9,0
2022-11-10 15:49:08.733,23.0,36.9,0
2022-11-10 15:49:07.459,23.0,36.9,0
2022-11-10 15:49:06.456,23.0,36.9,0
2022-11-10 15:49:05.181,23.0,36.9,0
2022-11-10 15:49:04.181,23.0,36.9,0
2022-11-10 15:49:02.904,23.0,36.9,0
2022-11-10 15:49:01.904,23.0,36.9,0
2022-11-10 15:49:00.630,23.0,36.8,0
2022-11-10 15:48:59.626,23.0,36.8,0
2022-11-10 15:48:58.352,23.0,36.8,0
2022-11-10 15:48:57.349,23.0,36.8,0
2022-11-10 15:48:56.074,23.0,36.8,0
2022-11-10 15:48:55.075,23.0,36.8,0
2022-11-10 15:48:53.797,23.0,36.9,0
2022-11-10 15:48:52.797,23.0,36.9,0
2022-11-10 15:48:51.519,23.0,36.9,0
2022-11-10 15:48:50.520,23.0,36.9,0
2022-11-10 15:48:49.246,23.0,37.0,0
2022-11-10 15:48:48.242,23.0,37.0,0
2022-11-10 15:48:46.969,23.0,37.0,0
2022-11-10 15:48:45.965,23.0,37.0,0
2022-11-10 15:48:44.691,23.0,37.1,0
2022-11-10 15:48:43.692,23.0,37.1,0
2022-11-10 15:48:42.413,23.0,37.1,0
2022-11-10 15:48:41.413,23.0,37.1,0
2022-11-10 15:48:40.135,23.0,37.1,0
2022-11-10 15:48:39.137,23.0,37.1,0
2022-11-10 15:48:37.862,23.0,37.0,0
2022-11-10 15:48:36.858,23.0,37.0,0
2022-11-10 15:48:35.584,23.0,37.0,0
2022-11-10 15:48:34.581,23.0,37.0,0
2022-11-10 15:48:33.307,23.0,36.9,0
2022-11-10 15:48:32.308,23.0,36.9,0
2022-11-10 15:48:31.029,23.0,36.8,0
2022-11-10 15:48:30.029,23.0,36.8,0
2022-11-10 15:48:28.755,23.0,36.8,0
2022-11-10 15:48:27.753,23.0,36.8,0
2022-11-10 15:48:26.478,23.0,36.8,0
2022-11-10 15:48:25.474,23.0,36.8,0
2022-11-10 15:48:24.201,23.0,36.8,0
2022-11-10 15:48:23.200,23.0,36.8,0
2022-11-10 15:48:21.923,23.1,36.8,0
2022-11-10 15:48:20.923,23.1,36.8,0
2022-11-10 15:48:19.645,23.0,36.8,0
2022-11-10 15:48:18.646,23.0,36.8,0
2022-11-10 15:48:17.372,23.0,36.7,0
2022-11-10 15:48:16.369,23.0,36.7,0
2022-11-10 15:48:15.094,23.0,36.7,0
2022-11-10 15:48:14.091,23.0,36.7,0
2022-11-10 15:48:12.817,23.0,36.6,0
2022-11-10 15:48:11.817,23.0,36.6,0
2022-11-10 15:48:10.538,23.0,36.6,0
2022-11-10 15:48:09.540,23.0,36.6,0
2022-11-10 15:48:08.261,23.0,36.6,0
2022-11-10 15:48:07.261,23.0,36.6,0
2022-11-10 15:48:05.988,23.0,36.6,0
2022-11-10 15:48:04.985,23.0,36.6,0
2022-11-10 15:48:03.710,23.0,36.6,0
2022-11-10 15:48:02.706,23.0,36.6,0
2022-11-10 15:48:01.433,23.0,36.6,0
2022-11-10 15:48:00.433,23.0,36.6,0
2022-11-10 15:47:59.156,23.0,36.6,0
2022-11-10 15:47:58.156,23.0,36.6,0
2022-11-10 15:47:56.877,23.0,36.6,0
2022-11-10 15:47:55.878,23.0,36.6,0
2022-11-10 15:47:54.604,23.0,36.7,0
2022-11-10 15:47:53.600,23.0,36.7,0
2022-11-10 15:47:52.326,23.0,36.7,0
2022-11-10 15:47:51.323,23.0,36.7,0
2022-11-10 15:47:50.049,23.1,36.8,0
2022-11-10 15:47:49.049,23.1,36.8,0
2022-11-10 15:47:47.770,23.0,36.7,0
2022-11-10 15:47:46.771,23.0,36.7,0
2022-11-10 15:47:45.493,23.0,36.7,0
2022-11-10 15:47:44.493,23.0,36.7,0
2022-11-10 15:47:43.219,23.0,36.7,0
2022-11-10 15:47:42.216,23.0,36.7,0
2022-11-10 15:47:40.942,23.1,36.7,0
2022-11-10 15:47:39.939,23.1,36.7,0
2022-11-10 15:47:38.665,23.1,36.7,0
2022-11-10 15:47:37.661,23.1,36.7,0
2022-11-10 15:47:36.386,23.0,36.6,0
2022-11-10 15:47:35.387,23.0,36.6,0
2022-11-10 15:47:34.109,23.0,36.5,0
2022-11-10 15:47:33.109,23.0,36.5,0
2022-11-10 15:47:31.832,23.0,36.5,0
2022-11-10 15:47:30.833,23.0,36.5,0
2022-11-10 15:47:29.558,23.0,36.4,0
2022-11-10 15:47:28.554,23.0,36.4,0
2022-11-10 15:47:27.280,23.0,36.4,0
2022-11-10 15:47:26.281,23.0,36.4,0
2022-11-10 15:47:25.003,23.1,36.4,0
2022-11-10 15:47:24.003,23.1,36.4,0
2022-11-10 15:47:22.725,23.1,36.4,0
2022-11-10 15:47:21.726,23.1,36.4,0
2022-11-10 15:47:20.453,23.0,36.3,0
2022-11-10 15:47:19.449,23.0,36.3,0
2022-11-10 15:47:18.175,23.1,36.4,0
2022-11-10 15:47:17.170,23.1,36.4,0
2022-11-10 15:47:15.897,23.1,36.4,0
2022-11-10 15:47:14.897,23.1,36.4,0
2022-11-10 15:47:13.619,23.1,36.5,0
2022-11-10 15:47:12.620,23.1,36.5,0
2022-11-10 15:47:11.341,23.1,36.5,0
2022-11-10 15:47:10.342,23.1,36.5,0
2022-11-10 15:47:09.068,23.1,36.5,0
2022-11-10 15:47:08.065,23.1,36.5,0
2022-11-10 15:47:06.791,23.1,36.6,0
2022-11-10 15:47:05.787,23.1,36.6,0
2022-11-10 15:47:04.513,23.1,36.6,0
2022-11-10 15:47:03.513,23.1,36.6,0
2022-11-10 15:47:02.236,23.1,36.6,0
2022-11-10 15:47:01.235,23.1,36.6,0
2022-11-10 15:46:59.957,23.1,36.7,0
2022-11-10 15:46:58.958,23.1,36.7,0
2022-11-10 15:46:57.681,23.1,36.7,0
2022-11-10 15:46:56.680,23.1,36.7,0
2022-11-10 15:46:55.406,23.1,36.8,0
2022-11-10 15:46:54.403,23.1,36.8,0
2022-11-10 15:46:53.128,23.1,36.9,0
2022-11-10 15:46:52.125,23.1,36.9,0
2022-11-10 15:46:50.852,23.1,37.0,0
2022-11-10 15:46:49.851,23.1,37.0,0
2022-11-10 15:46:48.573,23.1,37.1,0
2022-11-10 15:46:47.574,23.1,37.1,0
2022-11-10 15:46:46.295,23.1,37.2,0
2022-11-10 15:46:45.296,23.1,37.2,0
2022-11-10 15:46:44.022,23.1,37.3,0
2022-11-10 15:46:43.019,23.1,37.3,0
2022-11-10 15:46:41.745,23.1,37.4,0
2022-11-10 15:46:40.741,23.1,37.4,0
2022-11-10 15:46:39.468,23.1,37.4,0
2022-11-10 15:46:38.468,23.1,37.4,0
2022-11-10 15:46:37.190,23.1,37.4,0
2022-11-10 15:46:36.191,23.1,37.4,0
2022-11-10 15:46:34.913,23.1,37.3,0
2022-11-10 15:46:33.913,23.1,37.3,0
2022-11-10 15:46:32.635,23.1,37.3,0
2022-11-10 15:46:31.636,23.1,37.3,0
2022-11-10 15:46:30.361,23.1,37.2,0
2022-11-10 15:46:29.358,23.1,37.2,0
2022-11-10 15:46:28.084,23.1,37.3,0
2022-11-10 15:46:27.080,23.1,37.3,0
2022-11-10 15:46:25.806,23.1,37.3,0
2022-11-10 15:46:24.807,23.1,37.3,0
2022-11-10 15:46:23.529,23.1,37.4,0
2022-11-10 15:46:22.529,23.1,37.4,0
2022-11-10 15:46:21.251,23.1,37.3,0
2022-11-10 15:46:20.252,23.1,37.3,0
2022-11-10 15:46:18.977,23.1,37.2,0
2022-11-10 15:46:17.974,23.1,37.2,0
2022-11-10 15:46:16.700,23.1,37.2,0
2022-11-10 15:46:15.697,23.1,37.2,0
2022-11-10 15:46:14.422,23.1,37.1,0
2022-11-10 15:46:13.423,23.1,37.1,0
2022-11-10 15:46:12.145,23.1,37.1,0
2022-11-10 15:46:11.145,23.1,37.1,0
2022-11-10 15:46:09.868,23.1,37.1,0
2022-11-10 15:46:08.868,23.1,37.1,0
2022-11-10 15:46:07.589,23.1,37.1,0
2022-11-10 15:46:06.590,23.1,37.1,0
2022-11-10 15:46:05.316,23.1,37.1,0
2022-11-10 15:46:04.313,23.1,37.1,0
2022-11-10 15:46:03.038,23.1,37.1,0
2022-11-10 15:46:02.035,23.1,37.1,0
2022-11-10 15:46:00.761,23.1,37.0,0
2022-11-10 15:45:59.761,23.1,37.0,0
2022-11-10 15:45:58.483,23.1,37.0,0
2022-11-10 15:45:57.483,23.1,37.0,0
2022-11-10 15:45:56.205,23.1,37.1,0
2022-11-10 15:45:55.206,23.1,37.1,0
2022-11-10 15:45:53.933,23.1,37.1,0
2022-11-10 15:45:52.928,23.1,37.1,0
2022-11-10 15:45:51.654,23.1,37.1,0
2022-11-10 15:45:50.651,23.1,37.1,0
2022-11-10 15:45:49.377,23.1,37.1,0
2022-11-10 15:45:48.373,23.1,37.1,0
2022-11-10 15:45:47.100,23.1,37.2,0
2022-11-10 15:45:46.099,23.1,37.2,0
2022-11-10 15:45:44.821,23.1,37.1,0
2022-11-10 15:45:43.822,23.1,37.1,0
2022-11-10 15:45:42.543,23.1,37.1,0
2022-11-10 15:45:41.544,23.1,37.1,0
2022-11-10 15:45:40.270,23.1,37.1,0
2022-11-10 15:45:39.267,23.1,37.1,0
2022-11-10 15:45:37.993,23.1,37.0,0
2022-11-10 15:45:36.989,23.1,37.0,0
2022-11-10 15:45:35.715,23.1,37.0,0
2022-11-10 15:45:34.716,23.1,37.0,0
2022-11-10 15:45:33.437,23.1,36.9,0
2022-11-10 15:45:32.438,23.1,36.9,0
2022-11-10 15:45:31.161,23.1,36.9,0
2022-11-10 15:45:30.160,23.1,36.9,0
2022-11-10 15:45:28.887,23.1,36.9,0
2022-11-10 15:45:27.883,23.1,36.9,0
2022-11-10 15:45:26.608,23.1,36.9,0
2022-11-10 15:45:25.605,23.1,36.9,0
2022-11-10 15:45:24.331,23.1,36.9,0
2022-11-10 15:45:23.331,23.1,36.9,0
2022-11-10 15:45:22.054,23.1,36.8,0
2022-11-10 15:45:21.054,23.1,36.8,0
2022-11-10 15:45:19.776,23.1,36.9,0
2022-11-10 15:45:18.776,23.1,36.9,0
2022-11-10 15:45:17.503,23.1,36.8,0
2022-11-10 15:45:16.500,23.1,36.8,0
2022-11-10 15:45:15.225,23.1,36.8,0
2022-11-10 15:45:14.221,23.1,36.8,0
2022-11-10 15:45:12.948,23.1,36.8,0
2022-11-10 15:45:11.948,23.1,36.8,0
2022-11-10 15:45:10.670,23.1,36.8,0
2022-11-10 15:45:09.670,23.1,36.8,0
2022-11-10 15:45:08.393,23.1,36.7,0
2022-11-10 15:45:07.393,23.1,36.7,0
2022-11-10 15:45:06.118,23.1,36.7,0
2022-11-10 15:45:05.116,23.1,36.7,0
2022-11-10 15:45:03.841,23.1,36.7,0
2022-11-10 15:45:02.838,23.1,36.7,0
2022-11-10 15:45:01.563,23.1,36.7,0
2022-11-10 15:45:00.564,23.1,36.7,0
2022-11-10 15:44:59.285,23.1,36.7,0
2022-11-10 15:44:58.287,23.1,36.7,0
2022-11-10 15:44:57.009,23.1,36.7,0
2022-11-10 15:44:56.009,23.1,36.7,0
2022-11-10 15:44:54.731,23.1,36.6,0
2022-11-10 15:44:53.731,23.1,36.6,0
2022-11-10 15:44:52.457,23.1,36.6,0
2022-11-10 15:44:51.454,23.1,36.6,0
2022-11-10 15:44:50.180,23.1,36.6,0
2022-11-10 15:44:49.177,23.1,36.6,0
2022-11-10 15:44:47.902,23.1,36.6,0
2022-11-10 15:44:46.902,23.1,36.6,0
2022-11-10 15:44:45.624,23.1,36.6,0
2022-11-10 15:44:44.625,23.1,36.6,0
2022-11-10 15:44:43.347,23.1,36.6,0
2022-11-10 15:44:42.348,23.1,36.6,0
2022-11-10 15:44:41.073,23.1,36.6,0
2022-11-10 15:44:40.070,23.1,36.6,0
2022-11-10 15:44:38.796,23.1,36.6,0
2022-11-10 15:44:37.793,23.1,36.6,0
2022-11-10 15:44:36.518,23.1,36.6,0
2022-11-10 15:44:35.515,23.1,36.6,0
2022-11-10 15:44:34.241,23.1,36.6,0
2022-11-10 15:44:33.242,23.1,36.6,0
2022-11-10 15:44:31.963,23.1,36.5,0
2022-11-10 15:44:30.964,23.1,36.5,0
2022-11-10 15:44:29.685,23.1,36.5,0
2022-11-10 15:44:28.685,23.1,36.5,0
2022-11-10 15:44:27.412,23.1,36.5,0
2022-11-10 15:44:26.408,23.1,36.5,0
2022-11-10 15:44:25.134,23.1,36.5,0
2022-11-10 15:44:24.131,23.1,36.5,0
2022-11-10 15:44:22.857,23.1,36.5,0
2022-11-10 15:44:21.857,23.1,36.5,0
2022-11-10 15:44:20.580,23.1,36.5,0
2022-11-10 15:44:19.580,23.1,36.5,0
2022-11-10 15:44:18.301,23.1,36.5,0
2022-11-10 15:44:17.302,23.1,36.5,0
2022-11-10 15:44:16.027,23.1,36.5,0
2022-11-10 15:44:15.025,23.1,36.5,0
2022-11-10 15:44:13.750,23.1,36.5,0
2022-11-10 15:44:12.746,23.1,36.5,0
2022-11-10 15:44:11.472,23.1,36.5,0
2022-11-10 15:44:10.473,23.1,36.5,0
2022-11-10 15:44:09.196,23.1,36.5,0
2022-11-10 15:44:08.195,23.1,36.5,0
2022-11-10 15:44:06.917,23.1,36.5,0
2022-11-10 15:44:05.917,23.1,36.5,0
2022-11-10 15:44:04.640,23.1,36.5,0
2022-11-10 15:44:03.640,23.1,36.5,0
2022-11-10 15:44:02.366,23.1,36.5,0
2022-11-10 15:44:01.363,23.1,36.5,0
2022-11-10 15:44:00.088,23.1,36.5,0
2022-11-10 15:43:59.085,23.1,36.5,0
2022-11-10 15:43:57.811,23.1,36.4,0
2022-11-10 15:43:56.811,23.1,36.4,0
2022-11-10 15:43:55.533,23.1,36.4,0
2022-11-10 15:43:54.533,23.1,36.4,0
2022-11-10 15:43:53.256,23.1,36.4,0
2022-11-10 15:43:52.257,23.1,36.4,0
2022-11-10 15:43:50.983,23.1,36.4,0
2022-11-10 15:43:49.978,23.1,36.4,0
2022-11-10 15:43:48.704,23.1,36.4,0
2022-11-10 15:43:47.701,23.1,36.4,0
2022-11-10 15:43:46.428,23.1,36.4,0
2022-11-10 15:43:45.427,23.1,36.4,0
2022-11-10 15:43:44.149,23.1,36.4,0
2022-11-10 15:43:43.149,23.1,36.4,0
2022-11-10 15:43:41.871,23.1,36.4,0
2022-11-10 15:43:40.872,23.1,36.4,0
2022-11-10 15:43:39.599,23.1,36.4,0
2022-11-10 15:43:38.595,23.1,36.4,0
2022-11-10 15:43:37.321,23.1,36.4,0
2022-11-10 15:43:36.317,23.1,36.4,0
2022-11-10 15:43:35.044,23.1,36.5,0
2022-11-10 15:43:34.043,23.1,36.5,0
2022-11-10 15:43:32.765,23.1,36.5,0
2022-11-10 15:43:31.766,23.1,36.5,0
2022-11-10 15:43:30.489,23.1,36.5,0
2022-11-10 15:43:29.488,23.1,36.5,0
2022-11-10 15:43:28.214,23.1,36.5,0
2022-11-10 15:43:27.211,23.1,36.5,0
2022-11-10 15:43:25.937,23.1,36.5,0
2022-11-10 15:43:24.933,23.1,36.5,0
2022-11-10 15:43:23.660,23.1,36.5,0
2022-11-10 15:43:22.660,23.1,36.5,0
2022-11-10 15:43:21.382,23.1,36.5,0
2022-11-10 15:43:20.382,23.1,36.5,0
2022-11-10 15:43:19.105,23.1,36.5,0
2022-11-10 15:43:18.105,23.1,36.5,0
2022-11-10 15:43:16.830,23.1,36.4,0
2022-11-10 15:43:15.828,23.1,36.4,0
2022-11-10 15:43:14.553,23.1,36.5,0
2022-11-10 15:43:13.549,23.1,36.5,0
2022-11-10 15:43:12.275,23.1,36.5,0
2022-11-10 15:43:11.276,23.1,36.5,0
2022-11-10 15:43:09.998,23.1,36.5,0
2022-11-10 15:43:08.998,23.1,36.5,0
2022-11-10 15:43:07.720,23.1,36.5,0
2022-11-10 15:43:06.720,23.1,36.5,0
2022-11-10 15:43:05.446,23.1,36.5,0
2022-11-10 15:43:04.443,23.1,36.5,0
2022-11-10 15:43:03.169,23.1,36.5,0
2022-11-10 15:43:02.165,23.1,36.5,0
2022-11-10 15:43:00.891,23.1,36.5,0
2022-11-10 15:42:59.891,23.1,36.5,0
2022-11-10 15:42:58.613,23.1,36.6,0
2022-11-10 15:42:57.615,23.1,36.6,0
2022-11-10 15:42:56.336,23.1,36.6,0
2022-11-10 15:42:55.337,23.1,36.6,0
2022-11-10 15:42:54.059,23.1,36.6,0
2022-11-10 15:42:53.059,23.1,36.6,0
2022-11-10 15:42:51.785,23.1,36.7,0
2022-11-10 15:42:50.782,23.1,36.7,0
2022-11-10 15:42:49.507,23.1,36.7,0
2022-11-10 15:42:48.504,23.1,36.7,0
2022-11-10 15:42:47.230,23.1,36.8,0
2022-11-10 15:42:46.230,23.1,36.8,0
2022-11-10 15:42:44.953,23.1,36.8,0
2022-11-10 15:42:43.953,23.1,36.8,0
2022-11-10 15:42:42.675,23.1,36.8,0
2022-11-10 15:42:41.676,23.1,36.8,0
2022-11-10 15:42:40.401,23.1,36.8,0
2022-11-10 15:42:39.397,23.1,36.8,0
2022-11-10 15:42:38.123,23.1,36.8,0
2022-11-10 15:42:37.121,23.1,36.8,0
2022-11-10 15:42:35.846,23.1,36.8,0
2022-11-10 15:42:34.846,23.1,36.8,0
2022-11-10 15:42:33.568,23.1,36.8,0
2022-11-10 15:42:32.568,23.1,36.8,0
2022-11-10 15:42:31.296,23.1,36.8,0
2022-11-10 15:42:30.291,23.1,36.8,0
2022-11-10 15:42:29.017,23.1,36.9,0
2022-11-10 15:42:28.014,23.1,36.9,0
2022-11-10 15:42:26.739,23.1,36.9,0
2022-11-10 15:42:25.740,23.1,36.9,0
2022-11-10 15:42:24.461,23.1,36.9,0
2022-11-10 15:42:23.462,23.1,36.9,0
2022-11-10 15:42:22.185,23.1,36.9,0
2022-11-10 15:42:21.185,23.1,36.9,0
2022-11-10 15:42:19.911,23.1,36.8,0
2022-11-10 15:42:18.908,23.1,36.8,0
2022-11-10 15:42:17.633,23.1,36.8,0
2022-11-10 15:42:16.630,23.1,36.8,0
2022-11-10 15:42:15.356,23.1,36.8,0
2022-11-10 15:42:14.357,23.1,36.8,0
2022-11-10 15:42:13.078,23.1,36.7,0
2022-11-10 15:42:12.078,23.1,36.7,0
2022-11-10 15:42:10.800,23.1,36.7,0
2022-11-10 15:42:09.801,23.1,36.7,0
2022-11-10 15:42:08.526,23.1,36.6,0
2022-11-10 15:42:07.524,23.1,36.6,0
2022-11-10 15:42:06.249,23.1,36.6,0
2022-11-10 15:42:05.246,23.1,36.6,0
2022-11-10 15:42:03.973,23.1,36.6,0
2022-11-10 15:42:02.969,23.1,36.6,0
2022-11-10 15:42:01.694,23.1,36.6,0
2022-11-10 15:42:00.695,23.1,36.6,0
2022-11-10 15:41:59.417,23.1,36.5,0
2022-11-10 15:41:58.417,23.1,36.5,0
2022-11-10 15:41:57.139,23.1,36.5,0
2022-11-10 15:41:56.139,23.1,36.5,0
2022-11-10 15:41:54.866,23.1,36.4,0
2022-11-10 15:41:53.862,23.1,36.4,0
2022-11-10 15:41:52.588,23.1,36.4,0
2022-11-10 15:41:51.584,23.1,36.4,0
2022-11-10 15:41:50.310,23.1,36.4,0
2022-11-10 15:41:49.311,23.1,36.4,0
2022-11-10 15:41:48.032,23.1,36.4,0
